Mean,STD,Kurtosis,Skewness,Class
38.67892977,61.13347361,1.7081203280000001,2.213852205,1
4.324414716000001,28.50781925,6.857253157000001,46.91671629,0
31.19816054,61.91723651,1.692356947,1.331999596,0
2.655518395,16.22191614,8.123465008,81.91164857,0
1.783444816,11.99229519,11.555694699999998,189.4924129,0
2.371237458,13.83004734,9.13150326,116.9551338,0
4.981605351000001,26.6988594,6.460589322000001,45.33345185,0
2.734113712,16.07958489,8.133500252000001,83.78165217,0
4.150501672,21.60911701,6.533587549,48.14067052,0
5.5409699,30.40079255,5.870212131000001,34.77982706,0
4.211538462,20.47870827,6.603646916000001,51.35369726,0
2.428929766,14.31294287,8.901057312999999,107.69812140000002,0
0.948160535,9.77911509,17.82195907,404.65448219999996,0
3.1229096989999996,19.92492037,7.313482771,58.79212762,0
4.461538462,23.39981189,6.669519922999999,49.368631,0
8.664715719,30.97013546,3.695990278,13.37500356,0
1.098662207,10.41899626,16.15288171,331.38297400000005,0
1.071070234,12.10388972,14.56951386,245.18755180000002,0
2.6103678930000003,14.16796139,8.732189124,108.0942551,0
43.52842809,72.25798051,1.254912222,-0.06970818599999999,0
1.6647157190000001,16.67560228,11.37203508,137.3097336,0
2.044314381,16.28381872,10.26196119,118.56601380000001,0
1.3035117059999999,11.77978064,14.5071365,257.7391009,0
3.449832776,19.87452256,7.866532342999999,72.91170461,0
3.60367893,18.95078434,6.472968391,50.12110582,0
1.391304348,15.26638792,12.41260903,162.8571692,0
2.581939799,17.43350889,9.055744322999999,98.35881534,0
2.8528428089999998,17.20338936,8.84753441,96.03794789,0
1.678929766,11.1052546,13.11794465,245.6847748,0
3.717391304,20.02929456,6.639322143999999,50.34952821,0
87.57357859999999,73.66302493,0.646594646,-0.588894016,1
18.42809365,52.28380246,2.76583041,6.372459922999999,0
2.423076923,14.72370745,9.260594344,111.43855079999999,0
30.32608696,58.66862347,2.203174346,4.210192528,1
2.743311037,22.36255299,8.508363784,74.03132420000001,0
134.798495,72.05558309,0.029296678,-1.211265258,1
8.469899666,34.20012806,4.672584273,22.62399504,0
136.8143813,63.44684653,-0.7762777240000001,-0.41198085799999995,0
1.9197324409999998,17.48550031,10.65795717,123.4802383,0
106.0869565,62.63553169,0.582263293,-0.475073707,1
0.677257525,10.92071692,18.58749293,371.634043,0
0.58361204,9.644285344,20.42471843,468.82247010000003,0
6.855351171000001,34.13694602,5.204544814,26.77273916,0
13.68060201,45.52473683,3.2842770480000003,9.650861379,0
2.813545151,20.18860528,8.966726062000001,87.73135288,0
3.051839465,15.09254578,7.571114591000001,82.99380479999999,0
5.56270903,26.94827041,5.242122809,28.56733978,0
1.010033445,13.49891237,15.23392929,250.8717682,0
2.098662207,13.57015581,9.880744705,130.5992633,0
9.530100334,30.50286346,4.023316723,18.89538647,0
3.111204013,16.19333986,8.214020315,89.39585042,0
11.83361204,41.68272712,3.6595945469999998,12.60209825,0
2.8210702339999996,18.84001712,7.781618283999999,68.65706654,0
3.034280936,20.10939136,7.174848722,54.93152953,0
4.857023411,29.14535925,6.557742635,43.60279139,0
1.8620401340000001,18.08703033,10.66653232,119.54434340000002,0
3.418896321,19.09028744,7.527202022999999,67.81122537,0
2.566053512,21.55788237,9.220324854,88.57983046,0
2.647157191,15.82901691,9.467549366,116.8135176,0
1.578595318,12.67696183,11.53977279,171.3998831,0
1.0025083609999998,11.79730542,14.38934822,240.32610010000002,0
5.265886288,24.44130653,5.962649196,40.38926985,0
22.39297659,56.5716264,2.651634775,6.077823895,1
3.077759197,17.61621157,8.012613837,78.91958286,0
32.72073579,69.55875458,1.767871624,1.38538111,0
4.647157191,24.67824893,6.020503336,39.45443911,0
3.113712375,21.83880853,7.776603142000001,64.28488399,0
1.4715719059999999,11.21431663,13.46829733,247.0261125,0
1.126254181,11.15173306,14.91566779,273.3748667,0
1.744983278,11.13662567,13.72368078,261.3552969,0
73.76755853,68.64813451,0.9648933740000001,0.15395314400000001,1
10.55602007,41.73510235,3.9925329510000003,14.83527318,0
2.7759197319999998,15.19180454,8.371642756,95.31786286,0
10.21404682,40.08971131,3.982118774,14.98873012,0
2.72909699,15.47017379,8.130447789,86.94571036,0
3.802675585,24.71072492,7.071848148,51.99621988,0
14.13545151,46.20425114,3.4144939119999997,10.65625321,1
80.71070234,71.63100998,0.917680666,-0.147970458,1
1.797658863,14.49423347,10.729586999999999,136.1204765,0
3.0543478260000003,19.57793506,9.13664447,96.28819525,1
6.381270903,28.22514801,4.790722891000001,23.77069797,0
9.095317726000001,39.11176351,4.2786908630000005,17.13419505,0
1.4983277590000001,16.34169516,12.15460157,155.7648083,0
3.764214047,20.50062215,7.197558738,58.91821754,0
4.713210702,28.69757298,6.289861465,39.34660537,0
2.7834448160000003,22.83379149,8.58105787,74.90205148,0
2.20819398,13.36862122,10.18493543,140.0214867,0
3.0794314380000003,20.26974148,8.331218231,80.06002456,0
2.313545151,18.71788042,10.65636536,125.5492152,0
2.127090301,15.72571872,9.967117667,119.7982303,0
2.586956522,19.58776571,8.796010338,83.28994449,0
1.726588629,12.20777462,11.30676785,178.4023936,0
1.005852843,14.0508798,15.03442025,234.2805508,0
1.841137124,12.01496475,11.81692001,194.63221240000001,0
4.010869565,22.73106656,6.692452918,48.02579684,0
6.300167224,30.12331456,5.512815434,31.68146592,0
1.5058528430000002,12.84357129,12.09582123,182.1683236,0
1.341137124,11.11865226,13.93929743,256.8362255,0
2.184782609,14.41577322,9.662570525,117.8805091,0
2.5568561869999997,18.18065084,8.79132457,87.53265385,0
12.11705686,41.52963253,3.424181635,10.66807749,0
2.597826087,18.71176267,8.697274752,84.02266427,0
4.381270903,22.1933609,6.102835185,41.93470485,0
2.3812709030000003,15.98097062,10.120567,121.05192209999998,0
4.474080268,28.64405295,6.931219482,48.77826207,0
3.7257525080000002,22.24243223,6.952392323,53.06158875,0
0.953177258,10.703724300000001,15.95855948,311.2097223,0
1.109531773,11.03796471,15.78851701,301.6500253,0
1.856187291,12.43838541,11.63262907,181.43307040000002,0
2.843645485,17.46237622,8.639559539,90.3150308,0
1.975752508,13.24203227,11.44485905,169.5173703,0
2.3913043480000002,18.93111235,9.104670765,89.92406341,0
2.045150502,17.75590631,10.45979883,118.42532879999999,0
1.921404682,14.10379026,10.426711599999999,135.8978366,0
3.073578595,18.25139215,7.970120805,74.77264261,0
9.550167223999999,38.45239847,4.243879349,17.56969635,0
1.153846154,15.31382123,14.10143801,203.3081988,0
2.632943144,20.81330979,8.759265126,80.59089424,0
2.682274247,17.15118843,7.920423264,74.46179408,0
5.329431438,30.86455203,6.217728427000001,39.32261151,0
15.34866221,50.42663806,3.225795188,9.137997165,0
2.393812709,14.38928189,9.439890043,116.9622418,0
2.7006688960000003,15.70901897,8.512788374,91.65287226,0
1.790133779,13.10532084,11.32402404,163.2543221,0
4.85367893,28.30110723,6.16164461,38.63455224,0
5.026755853,24.36657656,5.583385523,34.80696061,0
3.52090301,19.67232572,7.409661257000001,63.25827163,0
2.2107023409999997,16.71272378,8.974707485,91.75197547,0
2.18729097,19.44562023,9.449779997,91.8794685,0
2.211538462,14.58281279,9.326137375,111.15012340000001,0
1.556856187,15.56535294,11.81253804,153.2126718,0
3.702341137,20.18824523,7.2867021979999995,62.13492001,0
2.37458194,17.49697029,9.194039361,96.17773431,0
1.561036789,10.37976809,14.72323036,310.440503,0
2.060200669,13.04044601,10.55956997,151.60631669999998,0
3.091137124,15.97387777,7.50088876,76.03836498,0
2.565217391,15.74142844,9.046182958,102.14877740000001,0
3.364548495,17.78139874,6.934597287000001,59.90677275,1
3.712374582,20.95466234,7.274115065,60.30787111,0
2.584448161,14.89238068,8.616668011,98.92470325,0
1.948160535,15.83656035,10.06360007,115.54177320000001,0
2.598662207,16.9182907,9.040457389,98.445072,0
3.589464883,23.63977551,7.055996942,51.90987939,0
1.9715719059999999,12.70658828,11.00849357,165.6852042,0
8.673076923,35.37490529,4.2061028810000005,17.05039431,0
1.549331104,15.83860091,12.13570271,156.440147,0
0.548494983,8.840948137,22.53127005,593.9793371000001,0
2.04264214,12.88276263,10.45932684,151.279677,0
0.857859532,12.35016675,16.61142703,291.2706841,0
2.977424749,17.30110071,8.31057945,83.17580306,0
4.257525084,24.93326682,6.40106476,42.68212592,0
6.112876254,28.54521382,5.750514991,36.73848973,0
4.89632107,24.47487183,5.9599482120000005,40.31092576,0
3.266722408,19.14685186,7.103222134,58.64531781,0
2.338628763,15.7168682,10.37269733,132.7642912,0
2.468227425,18.67929909,9.070287728,90.44889267,0
2.1237458190000003,14.90537842,9.206604553,105.4066087,0
197.2341137,63.75879799,-1.876387679,2.431296609,0
151.73662209999998,72.67116823,-0.394167716,-0.9953029179999999,1
2.8938127089999996,18.2528578,8.092834886,77.10677074,0
3.150501672,22.42812581,7.837144637000001,65.10810642,0
4.783444816,26.45812796,6.207749353,41.36025329,0
1.412207358,12.27778338,12.60640279,198.8481909,0
0.995819398,10.69526898,15.48128905,300.783375,0
1.938963211,11.54475602,11.83729655,209.1108545,0
9.015050167,38.13336623,4.3177310360000005,17.88177041,0
3.913043478,21.50485977,7.0766170310000005,58.16480822,0
2.406354515,15.803414800000002,8.763743812000001,94.21739714,0
9.276755853,39.65184389,4.33868226,17.86337223,0
11.16137124,41.83785646,3.7706225680000003,13.07511048,0
2.379598662,14.05387574,9.019084572,112.15129540000001,0
2.633779264,20.76850417,8.505942166,76.02385192,0
1.6287625419999998,15.56374234,10.71729783,125.41481189999999,0
0.918896321,11.0912577,15.61542575,288.5176547,0
2.3453177259999998,18.83541601,9.842635238,107.0539845,0
1.4138795990000002,12.55003796,12.90289312,199.6210958,0
3.163043478,19.58864609,8.450745787,81.70059528,0
3.076923077,20.69941194,8.062798065,71.57109965,0
2.764214047,16.69491913,7.811973784,75.47183172,0
1.595317726,11.59828344,12.502274,215.8325409,0
1.005852843,10.11914635,16.7361914,359.48091519999997,0
2.534280936,20.04438208,9.160405727,90.76993851,0
1.8269230769999998,16.51206038,11.17462275,136.78640359999997,0
2.359531773,13.45720957,9.908619964,137.4317371,0
2.306020067,15.34034172,9.618983052,111.68919059999999,0
2.681438127,19.45107119,9.076628405,90.79509168,0
1.62541806,15.45357129,11.30577785,141.2955454,0
2.5050167219999997,16.15929715,9.512310595,111.3568643,0
2.949832776,16.49305595,7.53028086,73.04778469,0
4.240802676,27.46202378,6.846833321,47.31071086,0
10.47742475,40.45463199,4.01155887,15.33832659,0
1.286789298,14.048192000000002,14.86154124,246.155588,0
2.571070234,16.41092708,9.029336822000001,97.87592304,0
9.086120401,37.23937448,4.315264812,17.94853263,0
5.440635452,23.99983948,5.482917942,34.87150251,0
4.138795987,23.64620356,6.638436617000001,47.31211758,0
2.338628763,14.06262437,8.954234616,110.7800782,0
5.1178929769999995,24.66681618,5.9941419929999995,39.81821567,0
4.286789298,22.84202384,6.650240913999999,50.45543365,0
9.83361204,39.64417286,4.293583891,18.03374312,0
3.884615385,21.97357178,6.402020697999999,45.0953414,0
1.466555184,11.75771511,13.05452624,224.1694565,0
1.571906355,13.8509389,11.91423968,170.06445159999998,0
3.289297659,24.76872797,7.878821899,62.71311602,0
25.08277592,57.04959414,2.243041839,4.076690957,0
2.030936455,16.38081142,9.699714025,105.39122859999999,0
2.477424749,15.41023176,8.979744515,102.76238199999999,0
2.652173913,13.81868084,8.487329169,108.85882439999999,0
6.783444816,31.89052805,5.0978625410000005,26.71169239,0
0.93812709,10.42136591,17.02381866,351.7520194,0
2.029264214,14.30356435,10.41010285,134.843886,0
4.842809365,24.86018509,6.1480781129999995,41.4055912,0
2.591973244,17.96887133,8.549350104,84.52700935,0
1.93812709,11.94473833,11.56419304,192.3741487,0
4.131270903,23.79543516,6.799094439,50.72692491,0
1.7650501669999998,15.02470037,10.570031599999998,129.237294,0
2.04180602,13.49618767,11.03831782,155.4140741,0
2.68645485,17.56900919,9.244467413999999,101.8927254,0
1.427257525,13.65688818,11.69219435,160.01886000000002,0
3.650501672,19.29995386,6.500995927999999,49.87262476,0
16.37959866,50.97981158,3.02987136,7.792147776,1
4.620401338,26.10807968,6.229486572999999,40.34219999,0
1.593645485,12.06852341,11.77970011,189.1888,0
115.9130435,91.08990265,0.13931629999999998,-1.4931068769999998,1
15.30183946,49.58820421,3.182964402,8.851834229,1
2.168060201,13.59960222,9.476554136,124.2153777,0
11.53344482,43.87085469,3.969981663,14.977898099999999,1
2.366220736,14.22541872,9.617287877999999,122.70846670000002,0
1.326086957,15.26326459,12.46615775,163.97226909999998,0
2.547658863,14.56964257,9.132259963,114.73567450000002,0
5.546822742000001,31.38796472,5.8208101160000005,33.50675057,0
46.62040134,77.78727995,1.49597623,0.8237598909999999,1
112.9916388,69.89693749,0.244507229,-0.657516962,1
1.947324415,18.21962083,10.48291516,115.51749450000001,0
1.111204013,13.05853204,13.967321499999999,217.19492689999998,0
157.96739130000003,64.39476214,-0.33618311799999995,-0.8685526,1
1.4013377930000002,14.52789261,12.95968536,186.5619246,0
2.086120401,18.42289658,9.510244416,94.88604956,1
2.137959866,15.81721038,9.701953842,113.34385900000001,0
0.718227425,8.982147037999999,21.26401138,552.7614784,0
1.79264214,16.09120575,10.48327269,121.87543740000001,0
1.109531773,10.41956977,15.46768508,318.45480539999994,0
37.22324415,69.76036019,1.729314585,1.678063525,1
0.351170569,7.763999566,30.07732825,968.0837539999999,0
18.44565217,55.28513401,3.055454698,7.9625201610000005,1
2.294314381,14.40516216,9.643905224,119.44295590000002,0
3.4949832780000003,18.20275462,7.22563113,63.44861505,0
3.1438127089999996,17.19330546,8.238180942,85.1123936,0
3.117892977,17.07999028,7.247819956,65.89074678,0
2.4565217390000003,16.61890216,9.019758569,95.72392251,0
3.123745819,18.69661152,8.25431081,80.68534971,0
2.501672241,16.79019155,8.981319086000001,95.52634694,0
16.70234114,50.16184536,3.121537703,8.878925279,1
29.04347826,63.99116616,2.218765559,3.711374007,1
1.321906355,15.616459299999999,12.75021354,168.55354330000003,0
200.458194,61.46919797,-2.545733541,5.311177309,0
2.2533444819999997,17.08669211,8.461962652,80.08050801,0
11.26755853,41.40551541,3.680401252,12.492984,1
4.260869565,26.66195868,6.629370536000001,44.88527139,1
1.39632107,14.41751257,11.92029075,158.8253249,0
3.3988294310000002,18.02874791,7.03206409,60.39062437,0
3.126254181,19.37631074,7.964539202,73.49402631,0
1.83277592,14.83472366,12.66582563,180.08597609999998,1
40.35785953,65.63761639,1.586397716,1.354502915,1
2.466555184,14.48646186,9.081120276,108.544379,0
3.206521739,19.72549895,7.41926285,62.85850343,0
4.069397993,25.67329534,6.727011406,45.90362995,0
3.218227425,24.3648419,7.852941416,62.23661372,0
19.98244147,57.81442049,2.700784068,5.673973888,1
5.222408027,24.38005311,5.239661044,29.71430512,1
10.04264214,41.88905582,4.451665136,19.11656877,1
1.025083612,11.05486649,14.83772109,274.1024108,0
2.3377926419999997,16.65731562,9.214074319,98.48469875,0
126.7299331,83.43642448,-0.615911193,-1.265235268,0
21.204849499999998,57.57489533,2.585874536,5.19176814,1
0.873745819,12.43807187,16.85218248,306.24455939999996,0
5.027591973,25.01645093,6.142164519,41.66437786,0
5.433946487999999,27.74799673,5.6757008220000005,33.32215494,0
2.325250836,16.82311272,8.660080906000001,85.09354144,0
2.737458194,21.14663651,8.342794184,72.95006288,0
2.390468227,16.86164066,9.253446727,101.2193788,0
4.325250836,27.21195263,7.531743085,58.64533892,0
3.086120401,20.57477044,8.290999574,75.50380521,0
17.08277592,53.52901258,3.121484394,8.375074073,0
1.781772575,14.31350026,9.990031978,121.0068935,0
4.423913043,25.06943662,6.244941786,41.73527708,0
3.262541806,21.98143717,7.249660523999999,54.86303677,0
1.381270903,15.82328574,12.5689449,165.3413154,0
2.3586956519999998,19.30755998,10.15411008,110.58456329999999,0
1.5025083609999998,11.2620427,13.20137628,239.4209475,0
13.34197324,44.00768720000001,3.26581191,9.537458478,0
1.972408027,12.77677167,10.83751579,159.9948372,0
2.7240802680000002,18.36809949,8.625457942999999,83.05470247,0
2.060200669,17.87446156,10.04384112,106.98689270000001,0
0.657190635,10.33896452,19.13157202,403.3217019,0
5.434782609,28.13393542,5.520770627999999,31.45380023,0
2.985785953,16.49984186,7.659259276,75.2380703,0
2.918896321,18.07354755,8.992252857,97.03206316,0
2.14632107,14.58326897,9.245950541000001,110.9224027,0
7.623745819,36.07858718,4.883551553,23.20412626,0
0.553511706,8.388835112999999,24.83546654,715.8048366,0
1.7090300999999999,15.84051847,11.22071572,141.245762,0
47.80518395,74.14475361,1.142309746,-0.316489545,0
0.862040134,11.94756649,16.29775539,290.9773381,0
0.424749164,9.002332818,23.55022867,597.398188,0
1.4180602009999999,13.74970264,12.33435541,173.2317211,0
1.882107023,12.46454427,11.334178900000001,175.53198830000002,0
1.22909699,14.19487011,13.91668216,211.6771892,0
2.204849498,13.63379175,10.19593714,139.099867,0
9.469063545,33.57445497,3.670145653,13.08501143,0
2.510869565,17.48718735,9.166237346,96.82954146,0
0.962374582,11.46206871,15.15210742,269.73344310000004,1
7.58361204,32.94051392,4.60171419,21.49589426,0
1.552675585,11.06335062,12.91893072,244.01822719999998,0
2.356187291,20.40661625,9.329371191,89.93839870000001,0
2.33277592,15.73259922,9.212913295,102.52516779999999,0
1.8260869569999998,12.49106122,11.07943839,168.3648453,0
0.617892977,9.939801125,19.55378071,429.01532919999994,0
9.893812709,37.84702878,3.983229575,15.36590039,0
8.387959866000001,36.66051418,4.7373283939999995,22.73522387,0
1.618729097,12.57745702,11.33225029,170.357957,0
1.551839465,15.46859441,12.13985104,162.7091747,0
1.472408027,11.9919179,12.43960959,202.0731691,0
6.4448160539999995,31.75848658,5.381788556,29.44856745,0
3.355351171,18.57237438,7.705553843,72.47882474,0
3.4506688960000003,23.81811811,7.700336117000001,61.78134405,0
2.307692308,15.75621047,9.043654942,98.91169029999999,0
4.203177258,23.94900568,6.531796387000001,45.86668775,0
1.7215719059999999,11.45247134,12.47925533,222.2965256,0
4.7826086960000005,26.23006455,6.377344549,42.57451158,0
14.94983278,48.76070322,3.235876086,9.201602442,0
2.864548495,17.61806938,8.126414469,79.11328216,0
4.6329431439999995,27.24823737,6.296333865,40.38084144,0
3.8603678930000003,19.29786932,6.881225138,56.83420704,0
131.6187291,79.50319266,-0.352014146,-0.963560506,1
1.806856187,16.09229192,10.6672334,127.0464381,0
8.048494983,35.19823445,4.819784257,23.52838293,0
13.49916388,42.57485047,3.126976105,8.74530239,0
7.7826086960000005,32.25037241,4.7055328219999994,23.15972428,0
2.2909699,15.50117976,8.979421031000001,98.37380574,0
8.893812709,36.7424544,4.395665974,18.76683741,0
2.7316053510000002,21.99328807,8.401668908,71.5876406,0
1.321070234,12.66630867,13.08268739,202.5301844,0
6.790133779,33.23721777,5.594823043,31.69347597,0
3.015050167,21.02820468,7.71288334,63.50709194,0
3.211538462,21.45675983,7.74174595,65.14617674,0
0.831939799,11.44885456,17.62487172,347.7022703,0
2.29180602,16.9133924,9.629595165,105.82119309999999,0
2.834448161,16.30840984,8.195097994,83.40470878,0
2.1413043480000002,14.86525656,9.499577065,112.36308000000001,0
2.1705685619999997,20.05271489,9.745379638,98.00767315,0
3.336956522,20.27526308,7.20057658,57.30350342,0
4.204013378,23.35021683,6.696372414,49.43238509,0
1.935618729,15.19499903,10.13235907,120.89412920000001,0
9.597826087,38.11647738,4.447054216000001,19.57499547,0
1.386287625,12.74123527,11.69773917,170.6308375,0
1.3494983280000001,12.92459187,13.42090366,209.601785,0
4.972408027,23.96667296,5.474493241,32.83675114,0
1.776755853,13.52402154,10.609974900000001,143.3478967,0
2.075250836,13.56328001,10.76685986,151.6899325,0
0.9774247490000001,11.60103179,14.69203897,251.59945770000002,0
5.9322742470000005,28.96719275,5.191968148,27.34968018,0
1.491638796,13.83161145,12.46782468,180.29843369999998,0
3.5510033439999997,21.94893528,7.359988102999999,58.44123315,0
2.816053512,18.51261731,7.7690816929999995,68.3924954,0
4.241638796,21.85317313,7.3979488920000005,63.35908101,0
1.045986622,13.26229066,14.52002516,227.8408071,0
2.488294314,15.08451209,8.574491164,95.48565486,0
3.588628763,17.96521177,7.055699807000001,63.22824356,0
1.753344482,14.91599209,10.92024987,135.61221,0
6.326923077000001,28.30009946,5.4414012000000005,31.59888564,0
6.324414716000001,31.36760315,5.118292355,25.79879376,0
1.151337793,10.08954921,16.39598267,357.0770229,0
1.377926421,10.9431939,14.09294169,267.5754945,0
1.857023411,11.72506074,11.8417002,203.08569450000002,0
3.842809365,22.89087184,7.4483003860000006,61.85352073,0
1.845317726,13.84041824,11.08893095,150.62710669999998,0
4.025919732,19.98507379,6.60174668,52.15348059,0
1.355351171,10.750281,14.50589106,284.623895,0
21.50585284,63.01505473,2.771419055,6.015646074,0
2.035117057,14.67942059,9.699838062000001,115.644574,0
2.961538462,18.21169253,8.407888521,83.04286851,0
3.6931438130000003,21.67193027,6.983960596,54.59615591,0
24.5041806,58.82216964,2.3074208080000003,4.000527262,0
1.9138795990000002,11.90521827,11.91216259,201.4612182,0
4.1321070230000005,26.23477624,7.039319174,51.907565399999996,0
17.57274247,46.45606648,2.936264579,8.414207098,1
1.965719064,15.43108519,9.880743679,114.18944979999999,0
11.14297659,41.07756908,3.759342342,13.30851705,0
1.117056856,13.92771629,14.33780804,220.9467736,0
11.05016722,46.58789828,4.255934085,16.81773008,1
13.57274247,45.78719381,3.358689457,10.06099004,0
4.350334448,23.21486466,6.653721797999999,50.24788755,0
21.31438127,52.65820083,2.971689457,8.159988565,1
34.07943144,74.88920163,1.9738156409999998,2.260696163,1
1.429765886,16.22080862,12.62556139,168.144427,1
2.994147157,21.88631617,8.284255921,72.02723983,1
2.12458194,15.82049276,12.06099611,170.9375314,0
141.4774247,83.82897061,-0.671718629,-0.940684889,0
114.7934783,49.01487718,0.741781287,1.1022809040000001,1
11.95401338,44.68897037,3.864755838,14.07733523,1
12.21906355,41.20937855,3.938264667,15.81185891,1
7.005016722000001,30.02543473,4.748131042,23.73205974,0
9.846153846,37.547692,4.358590867,19.43917792,1
4.907190635,29.290762100000006,6.334432615,40.57575061,0
1.532608696,12.74019159,11.85639146,176.57974719999999,0
5.429765886,23.44721354,5.463177314,34.7873445,0
41.16889632,67.29030281,1.648879653,1.635625493,1
35.3729097,62.64764289,1.8335600090000002,2.580722771,1
58.12123746,77.91483763,1.102884299,-0.131104436,1
1.968227425,14.70247837,10.76303542,139.6261394,0
9.321906355,37.2750675,4.472868643,20.46710799,1
2.386287625,15.86717271,9.327098427000001,103.545876,0
3.775083612,20.53027167,6.615413415,51.26387986,0
23.73411371,55.573879299999994,2.424503025,5.009978722,1
98.73160535,96.06576467,0.164934716,-1.69789575,0
10.30518395,38.96584998,3.937302238,15.00113908,1
2.553511706,20.50645496,8.760870096,80.3727066,1
1.281772575,15.00406976,12.96251597,179.52420890000002,0
1.088628763,11.63802603,14.36279189,247.3020795,0
1.381270903,16.02245864,12.87583299,173.6864229,0
2.068561873,17.24582199,9.340128411,94.47238064,0
4.7483277589999995,28.60209149,6.564422662,44.24768486,1
3.7775919730000003,26.55616311,7.74997845,60.45059899,1
0.836956522,10.23107628,17.15962772,358.5447069,0
2.745819398,17.66174013,9.29847156,103.1805494,0
14.90719064,45.99168074,3.295937555,10.25347973,1
5.12458194,29.15206982,5.870592806,34.68040707,0
1.8478260869999998,17.50767401,10.50042118,116.46474209999998,0
2.248327759,20.02242152,9.383720771,90.95001435,0
1.6295986619999998,16.23646625,11.29383536,136.4751436,0
10.59615385,43.98006106,4.322443603,17.86023468,1
1.1195652170000001,13.20021733,14.01795891,217.2094483,0
1.9105351169999998,13.78560842,10.301053300000001,134.9605899,0
4.214046823,28.10508238,7.01974796,49.47437125,0
2.2759197319999998,18.84239657,9.94510875,106.89562839999999,0
11.2993311,41.17199059,3.6360131339999997,12.22423817,0
2.063545151,17.35810054,9.864049212000001,106.50139309999999,0
0.948160535,12.77509289,15.25125542,250.11725319999996,0
6.826923077000001,34.451060399999996,5.304458592,28.01143515,0
1.280936455,11.24780192,13.46340679,241.82399480000004,0
2.600334448,20.62377917,9.143810323,89.41515726,0
2.693979933,21.09347719,8.628129428,77.79632194,0
2.171404682,15.07705576,10.59188541,140.48125249999998,0
1.2148829429999999,12.76772737,13.64141799,216.62307259999997,0
14.19899666,41.9806716,3.295862343,10.92050312,1
7.420568562000001,34.31186225,4.829376097,23.02611768,0
3.0652173910000005,18.76774329,7.556305261,65.82450939,0
5.872909699,30.27856569,5.668420491,33.25881265,0
2.819397993,20.99492274,8.066684619,68.34696233,0
1.232441472,14.85018218,13.68180245,200.0631972,0
9.872073579,39.72654676,4.069875112,15.73157888,0
3.681438127,25.22440469,7.366897087000001,55.6216986,0
5.962374582000001,31.68257208,5.508246363,30.025530699999997,0
0.822742475,11.70821473,18.66770781,381.85776699999997,0
3.18729097,21.66023063,7.672440191000001,63.86476998,0
1.626254181,14.56854217,10.41244915,125.2426473,0
3.5133779260000004,20.28605601,7.784988437999999,69.07929637,0
1.377090301,11.28918046,13.63190817,247.838294,0
3.287625418,22.43685038,8.058795395,69.39257558,0
4.565217391,21.86305647,6.092642528,43.5169649,0
2.322742475,16.47780055,9.158020984,98.04498483,0
8.00083612,32.428349100000005,4.80555849,24.79350313,1
24.07441472,57.79839238,2.442852563,4.852352898,1
2.653846154,19.14232673,9.224410866,96.19319076,0
5.798494982999999,31.30677368,5.760134736,33.46156329,0
2.015050167,14.72790361,9.974024131,121.23095579999999,0
1.314381271,12.53169202,12.14266295,181.20843530000002,0
9.563545151,38.86121617,4.10053633,15.80989758,0
2.785117057,16.85288933,8.810664269,98.34260367,0
6.089464883,26.70245794,4.700389151,23.49800838,0
52.37876254,72.14779181,1.300906485,0.598414701,1
90.7132107,65.61180195,0.34189784700000003,-0.528906172,1
24.26672241,57.18585784,2.341589875,4.382928529,1
8.569397992999999,32.9654126,5.1507142230000005,29.13568299,1
4.901337793,28.06690463,6.428449456,42.9895902,1
3.663043478,19.49730293,7.494653189,67.92988598,0
2.254180602,13.34243893,10.56707997,153.9401867,0
2.107023411,13.22566867,10.15351255,142.90720919999998,0
1.8628762540000001,18.07586927,10.77505069,122.43197020000001,0
15.24414716,44.70096395,3.087893349,8.995598149,1
1.239966555,11.7388006,14.39492749,253.65087319999998,0
1.9180602009999999,17.244212100000002,10.07313942,110.0336355,0
1.094481605,14.22690946,14.2575883,215.7212009,0
1.8043478259999999,13.08942159,10.58938104,148.66826709999998,0
8.325250836,39.12464514,4.7631611860000005,21.51571145,1
1.4239130430000002,16.16408536,12.09631623,152.78727949999998,0
3.2366220739999996,21.11217919,7.307779888,58.31350376,0
2.4874581940000002,14.68836854,9.415702189,114.8541501,0
1.032608696,11.65386124,14.67481063,252.15254860000002,0
98.75083612,70.34203198,0.742129983,-0.7871871429999999,0
98.49665552,50.69854004,1.170048352,0.8582318309999999,0
109.19481609999998,61.67060796,0.594814029,-0.888181661,0
120.85702340000002,40.66872603,0.346882067,0.060960364,0
98.96488294,74.79158626,0.69418283,-0.956568161,0
107.0585284,42.22964277,0.887801435,0.744786776,0
104.5944816,75.20402752,0.517452559,-1.190765047,0
1.7650501669999998,16.39323875,10.54585875,122.1211071,0
150.63795990000003,44.72814797,-0.9607116729999999,2.555956871,0
9.346153846,38.22321228,4.240435218,17.5764899,1
20.63461538,59.56243265,2.672781321,5.476640064,0
16.56103679,50.02722122,3.396264257,10.97318827,1
2.0794314380000003,18.02792923,9.779445572,102.568611,0
1.846153846,12.74989974,11.42270187,172.74074050000002,0
0.919732441,11.35421976,15.63381344,281.66286339999994,0
2.281772575,13.64725347,9.443741548,123.62639650000001,0
1.7090300999999999,12.35649202,11.45882762,177.5906202,0
7.2867892979999995,37.19435791,5.099236357,24.67882618,0
1.79264214,16.08278581,10.10243677,112.01445559999999,0
